2022-06-14 20:36:00,2982842,2982842,2966133,2970119,8.6403484
2022-06-14 20:37:00,2969053,2970107,2963376,2963928,2.770503
2022-06-14 20:38:00,2965386,2967915,2963231,2964125,2.80803177
2022-06-14 20:39:00,2963231,2964548,2961565,2964548,1.87265717
2022-06-14 20:40:00,2965141,2968993,2963647,2965714,5.03149483
2022-06-14 20:41:00,2963551,2966710,2961000,2961036,0.3718
2022-06-14 20:42:00,2962029,2962836,2961036,2961978,1.157
2022-06-14 20:43:00,2961476,2966558,2961476,2964468,1.527
2022-06-14 20:44:00,2963668,2963668,2959311,2959311,2.52429714
2022-06-14 20:45:00,2958888,2959185,2954497,2958417,5.83358214
2022-06-14 20:46:00,2958417,2960229,2956495,2956647,1.98344172
2022-06-14 20:47:00,2956517,2959507,2956517,2959507,0.7
2022-06-14 20:48:00,2959705,2960229,2959073,2959708,0.825
2022-06-14 20:49:00,2959902,2960103,2956548,2959240,1.06129356
2022-06-14 20:50:00,2959995,2962077,2959303,2960597,2.6490912
2022-06-14 20:51:00,2960597,2981678,2960597,2980529,15.43816294
2022-06-14 20:52:00,2980085,2982849,2975004,2975004,3.242431
2022-06-14 20:53:00,2975010,2978964,2975004,2976848,1.6844
2022-06-14 20:54:00,2976378,2982877,2976378,2982877,1.82739203
2022-06-14 20:55:00,2981877,2983937,2975361,2976642,5.95270269
2022-06-14 20:56:00,2980023,2980766,2977174,2977174,0.133
2022-06-14 20:57:00,2976513,2976513,2973655,2975515,2.930033
2022-06-14 20:58:00,2974270,2976680,2973972,2976680,0.816
2022-06-14 20:59:00,2979181,2981437,2978948,2978948,2.032249
2022-06-14 21:00:00,2979690,2979690,2976345,2978083,2.143
2022-06-14 21:01:00,2978995,2989934,2978389,2988199,3.57242608
2022-06-14 21:02:00,2990557,2990557,2983360,2983360,9.14934015
2022-06-14 21:03:00,2983393,2988487,2980962,2988487,3.30446153
2022-06-14 21:04:00,2989026,2991903,2987564,2987564,0.85716554
2022-06-14 21:05:00,2987747,2990399,2986133,2988210,0.705203
2022-06-14 21:06:00,2990033,2990033,2988042,2990001,0.53400394
2022-06-14 21:07:00,2990001,2990001,2979303,2981537,6.43209122
2022-06-14 21:08:00,2981537,2983026,2978528,2979762,1.21350429
2022-06-14 21:09:00,2979828,2981638,2976729,2978192,3.04882767
2022-06-14 21:10:00,2978192,2978981,2975757,2975819,1.36651479
2022-06-14 21:11:00,2976676,2977719,2976081,2977718,0.563
2022-06-14 21:12:00,2977719,2978761,2977719,2978761,0.13
2022-06-14 21:13:00,2977718,2977718,2976542,2976542,0.26053811
2022-06-14 21:14:00,2976533,2981851,2976533,2981851,3.045
2022-06-14 21:15:00,2982352,2982906,2980589,2980589,0.567
2022-06-14 21:16:00,2980022,2982024,2980022,2980776,0.105
2022-06-14 21:17:00,2980322,2980322,2976037,2980322,1.09828289
2022-06-14 21:18:00,2980043,2982066,2980043,2982066,1.08306
2022-06-14 21:19:00,2982066,2982364,2977489,2977489,0.29283297
2022-06-14 21:20:00,2977489,2977489,2975885,2976932,0.68788933
2022-06-14 21:21:00,2976058,2976058,2960000,2960000,6.56821184
2022-06-14 21:22:00,2960179,2962830,2953300,2954051,9.2900326
2022-06-14 21:23:00,2954367,2956361,2949800,2950616,5.46136492
2022-06-14 21:24:00,2949297,2949297,2925000,2925719,11.36383068
2022-06-14 21:25:00,2924874,2925854,2917000,2918001,4.44326703
2022-06-14 21:26:00,2917000,2929615,2914785,2929615,7.20081933
2022-06-14 21:27:00,2928150,2929282,2921003,2923155,1.73160876
2022-06-14 21:28:00,2927190,2928655,2920777,2924202,2.8423
2022-06-14 21:29:00,2924490,2925336,2923566,2925305,0.41721981
2022-06-14 21:30:00,2925303,2925336,2920000,2921703,4.0257098
2022-06-14 21:31:00,2920997,2924309,2919006,2924309,2.86095
2022-06-14 21:32:00,2923790,2926243,2923790,2926243,2.209171
2022-06-14 21:33:00,2926510,2930285,2926500,2930285,4.39534223
2022-06-14 21:34:00,2930285,2930347,2914624,2914624,1.87764278
2022-06-14 21:35:00,2914470,2916742,2908080,2910076,6.75742294
2022-06-14 21:36:00,2908589,2918216,2907071,2909557,2.6845
